city	city_ascii	province_id	province_name	lat	lng	population	density	timezone	ranking	postal	id	station_names	station_ids
Sainte-Émélie-de-l'Énergie	Sainte-Emelie-de-l'Energie	QC	Quebec	46.3167	-73.65	1644.0	10.7	America/Toronto	3	J0K	1124367776	[]	[]
Saint-Charles-sur-Richelieu	Saint-Charles-sur-Richelieu	QC	Quebec	45.6833	-73.1833	1643.0	25.2	America/Toronto	3	J0H	1124477144	[]	[]
Nipigon	Nipigon	ON	Ontario	49.0153	-88.2683	1642.0	15.0	America/Toronto	3	P0T	1124361489	['NIPIGON']	['6045665']
Witless Bay	Witless Bay	NL	Newfoundland and Labrador	47.28	-52.83	1640.0	93.1	America/St_Johns	3	A0A	1124037826	['PIERRES BROOK', 'MOBILE']	['8402950', '8402759']
Sainte-Hélène-de-Bagot	Sainte-Helene-de-Bagot	QC	Quebec	45.7333	-72.7333	1637.0	22.3	America/Toronto	3	J0H	1124837882	[]	[]
Franklin Centre	Franklin Centre	QC	Quebec	45.0467	-73.9005	1636.0	14.5	America/Toronto	4	J0S	1124556676	['FRANKLIN CENTRE']	['7022560']
Harbour Breton	Harbour Breton	NL	Newfoundland and Labrador	47.4833	-55.8333	1634.0	118.9	America/St_Johns	3	A0H	1124833379	['HARBOUR BRETON']	['8402071']
Mille-Isles	Mille-Isles	QC	Quebec	45.82	-74.22	1629.0	26.8	America/Toronto	3	J0R	1124001094	['CAMP TAMARACOUTA']	['7031017']
Naramata	Naramata	BC	British Columbia	49.5886	-119.5838	1628.0	200.7	America/Vancouver	3	V0H	1124000620	['SUMMERLAND CS', 'ARAWANA', 'NARAMATA', 'NARAMATA', 'SUMMERLAND', 'SUMMERLAND CDA', 'SUMMERLAND CDA EL']	['112G8L1', '1120M47', '1125380', '1125381', '1127798', '1127800', '1127830']
Lyster	Lyster	QC	Quebec	46.3667	-71.6167	1628.0	9.7	America/Toronto	4	G0S	1124296106	['LAURIERVILLE']	['7024250']
Oakview	Oakview	MB	Manitoba	50.1964	-100.2167	1626.0	1.4	America/Winnipeg	4	R0K	1124000384	[]	[]
Harrison Park	Harrison Park	MB	Manitoba	50.5563	-100.1674	1622.0	1.7	America/Winnipeg	4	R0J	1124000697	['SANDY LAKE']	['5012620']
Pond Inlet	Pond Inlet	NU	Nunavut	72.6808	-77.7503	1617.0	9.3	America/Iqaluit	4	X0A	1124788973	['POND INLET CLIMATE']	['2403204']
Sainte-Clotilde-de-Horton	Sainte-Clotilde-de-Horton	QC	Quebec	45.9833	-72.2333	1616.0	14.2	America/Toronto	4	J0A	1124416351	[]	[]
Burford	Burford	ON	Ontario	43.1036	-80.424	1615.0	208.2	America/Toronto	3		1124578509	['APPS MILL', 'BURFORD', 'FALKLAND', 'HARLEY']	['6140286', '6141040', '6142373', '6143355']
Saint-Benoît-Labre	Saint-Benoit-Labre	QC	Quebec	46.0667	-70.8	1612.0	19.0	America/Toronto	4	G0M	1124381557	['ST BENOIT LABRE']	['7026915']
Terrace Bay	Terrace Bay	ON	Ontario	48.8	-87.1	1611.0	10.5	America/Toronto	3	P0T	1124634789	['AGUASABON', 'TERRACE BAY', 'TERRACE BAY A', 'TERRACE BAY(AUT)', 'TERRACE BAY AIRPORT']	['6040081', '6048230', '6048231', '6048235', '6048232']
Maliotenam	Maliotenam	QC	Quebec	50.2114	-66.1911	1610.0	309.7	America/Toronto	3	G4R	1124000333	['MOISIE', 'SEPT-ILES A', 'SEPT-ILES UA', 'SEPT-ILES', 'SEPT-ILES A']	['7045070', '7047910', '7047912', '7047914', '7047911']
Chapais	Chapais	QC	Quebec	49.7819	-74.8544	1610.0	25.3	America/Toronto	3	G0W	1124629095	['CHAPAIS', 'CHAPAIS 2', 'OPEMISKA']	['7091295', '7091305', '7095740']
Saint-Honoré-de-Shenley	Saint-Honore-de-Shenley	QC	Quebec	45.9667	-70.8333	1610.0	12.1	America/Toronto	4	G0M	1124007745	[]	[]
Cleveland	Cleveland	QC	Quebec	45.67	-72.08	1609.0	12.9	America/Toronto	4	J0B	1124001081	['RICHMOND']	['7026465']
Messines	Messines	QC	Quebec	46.2333	-76.0167	1608.0	14.1	America/Toronto	3	J0X	1124295094	['MANIWAKI AIRPORT']	['7034482']
Saint-Laurent-de-l'Île-d'Orléans	Saint-Laurent-de-l'Ile-d'Orleans	QC	Quebec	46.8667	-71.0167	1607.0	45.1	America/Toronto	3	G0A	1124000659	"['LAUZON', ""ST LAURENT ILE D'ORLEANS""]"	['7024254', '7047442']
Saint-Jean-de-Dieu	Saint-Jean-de-Dieu	QC	Quebec	48.0	-69.05	1606.0	10.6	America/Toronto	4	G0L	1124739032	[]	[]
Massey Drive	Massey Drive	NL	Newfoundland and Labrador	48.9372	-57.9	1606.0	655.1	America/St_Johns	3	A2H	1124000923	['CORNER BROOK', 'CORNER BROOK AVALON TEL', 'CORNER BROOK']	['8401300', '8401302', '8401298']
Nakusp	Nakusp	BC	British Columbia	50.2434	-117.8002	1605.0	195.2	America/Vancouver	3	V0G	1124310238	['NAKUSP', 'NAKUSP GLENBANK', 'NAKUSP CS']	['1145300', '1145303', '1145297']
Florenceville	Florenceville	NB	New Brunswick	46.4435	-67.6152	1604.0	102.7	America/Moncton	3	E7L	1124518996	['CENTREVILLE']	['8100850']
Larouche	Larouche	QC	Quebec	48.45	-71.5167	1601.0	18.9	America/Toronto	4	G0W	1124000827	[]	[]
Fort St. James	Fort St. James	BC	British Columbia	54.4431	-124.2542	1598.0	72.0	America/Vancouver	3	V0J	1124865218	['FORT ST JAMES', 'FORT ST JAMES A', 'FORT ST JAMES AUTO', 'FORT ST JAMES GOLF CLUB']	['1092970', '1092972', '1092975', '1092977']
Saint-François-de-la-Rivière-du-Sud	Saint-Francois-de-la-Riviere-du-Sud	QC	Quebec	46.8833	-70.7167	1596.0	17.0	America/Toronto	4	G0R	1124001406	[]	[]
Wabasca	Wabasca	AB	Alberta	55.9855	-113.8566	1594.0	15.7	America/Edmonton	4	T0G	1124001857	['WABASCA', 'WABASCA RS']	['3076905', '3076908']
Hilliers	Hilliers	BC	British Columbia	49.3022	-124.4727	1590.0	54.7	America/Vancouver	4	V0R V9K	1124744995	['COOMBS', 'HILLIERS', 'LITTLE QUALICUM HATCHERY', 'QUALICUM BEACH', 'QUALICUM BEACH YAMBURY', 'QUALICUM BEACH AIRPORT']	['1021850', '1023471', '1024638', '1026563', '1026564', '1026562']
Perth	Perth	NB	New Brunswick	46.7393	-67.6984	1590.0	177.3	America/Moncton	3	E7H	1124468740	['AROOSTOOK', 'TOBIQUE NARROWS']	['8100300', '8105400']
Eeyou Istchee Baie-James	Eeyou Istchee Baie-James	QC	Quebec	52.3382	-75.1977	1589.0	0.0	America/Toronto	4	J0Y	1124001722	[]	[]
Shellbrook No. 493	Shellbrook No. 493	SK	Saskatchewan	53.3545	-106.2553	1587.0	1.3	America/Regina	4	S0J	1124000896	[]	[]
Shawville	Shawville	QC	Quebec	45.6	-76.4833	1587.0	294.5	America/Toronto	3	J0X	1124868099	['SHAWVILLE']	['7038040']
Lambton	Lambton	QC	Quebec	45.83	-71.08	1584.0	14.6	America/Toronto	4	G0M	1124236153	['LAMBTON']	['7024000']
Saint-Flavien	Saint-Flavien	QC	Quebec	46.5167	-71.6	1578.0	23.4	America/Toronto	4	G0S	1124326824	['ST FLAVIEN', 'ST FLAVIEN CDA FE']	['7027259', '7027260']
Boissevain	Boissevain	MB	Manitoba	49.2298751870001	-100.059391205376	1577.0	544.7	America/Winnipeg	3	R0K	1124368869	['BOISSEVAIN', 'BOISSEVAIN 2']	['5020320', '5020321']
Sainte-Marcelline-de-Kildare	Sainte-Marcelline-de-Kildare	QC	Quebec	46.1167	-73.6	1567.0	45.2	America/Toronto	4	J0K	1124028672	[]	[]
Rivière-Blanche	Riviere-Blanche	QC	Quebec	48.7833	-67.7	1567.0	13.0	America/Toronto	3	G0J	1124696529	[]	[]
Bay Bulls	Bay Bulls	NL	Newfoundland and Labrador	47.3158	-52.8103	1566.0	51.2	America/St_Johns	3	A0A	1124701391	['PIERRES BROOK']	['8402950']
Saint-Félix-de-Kingsey	Saint-Felix-de-Kingsey	QC	Quebec	45.8	-72.1833	1563.0	12.3	America/Toronto	3	J0B	1124052771	[]	[]
Upper Island Cove	Upper Island Cove	NL	Newfoundland and Labrador	47.6472	-53.2233	1561.0	199.0	America/St_Johns	3	A0A	1124254175	['HARBOUR GRACE']	['8402076']
Sainte-Élisabeth	Sainte-Elisabeth	QC	Quebec	46.0833	-73.35	1559.0	18.8	America/Toronto	4	J0K	1124368135	['JOLIETTE', 'STE ELIZABETH']	['7013360', '7017148']
Ashcroft	Ashcroft	BC	British Columbia	50.7256	-121.2806	1558.0	32.3	America/Vancouver	3	V0K	1124521001	['ASHCROFT', 'ASHCROFT', 'ASHCROFT NORTH', 'ASHCROFT M', 'ASHCROFT']	['1160510', '1160511', '1160520', '1160540', '1160515']
Clarkes Beach	Clarkes Beach	NL	Newfoundland and Labrador	47.5447	-53.2824	1558.0	122.6	America/St_Johns	4	A0A	1124886112	['BUTLERVILLE']	['8400QJK']
Falmouth	Falmouth	NS	Nova Scotia	44.9967	-64.1634	1553.0	297.8	America/Halifax	3	B0P	1124001382	['WINDSOR', 'WINDSOR FALMOUTH', 'WINDSOR FALMOUTH', 'WINDSOR KINGS COLLEGE', 'AVONDALE']	['8206400', '8206404', '8206405', '8206410', '8200210']
Uashat	Uashat	QC	Quebec	50.233	-66.3947	1550.0	657.2	America/Toronto	3	G4R G4S	1124001483	[]	[]
Saint-Bernard-de-Lacolle	Saint-Bernard-de-Lacolle	QC	Quebec	45.0833	-73.4167	1549.0	13.0	America/Toronto	3	J0J	1124000541	['ST BERNARD DE LACOLLE']	['7026916']
Saint-Joseph	Saint-Joseph	NB	New Brunswick	47.558	-68.3082	1549.0	4.8	America/Moncton	4	E7B	1124001284	[]	[]
Belledune	Belledune	NB	New Brunswick	47.9	-65.8167	1548.0	8.2	America/Moncton	3	E8G	1124444357	['BELLEDUNE', 'BELLEDUNE CS']	['8100514', '8100515']
Saint-Guillaume	Saint-Guillaume	QC	Quebec	45.8833	-72.7667	1547.0	17.6	America/Toronto	4	J0C	1124732782	['ST GUILLAUME']	['7027302']
Venise-en-Québec	Venise-en-Quebec	QC	Quebec	45.0833	-73.1333	1547.0	116.9	America/Toronto	3	J0J	1124001019	['PHILIPSBURG', 'ST SEBASTIEN CDA FE']	['7026040', '7027730']
Gambo	Gambo	NL	Newfoundland and Labrador	48.7833	-54.2167	1543.0	156.3	America/St_Johns	3	A0G	1124499854	['GAMBO', 'GAMBO']	['8401650', '8401651']
Nauwigewauk	Nauwigewauk	NB	New Brunswick	45.4812	-65.8738	1538.0	50.5	America/Moncton	4	E5N	1124029649	['HAMPTON', 'NAUWIGEWAUK']	['8102100', '8103441']
Humbermouth	Humbermouth	NL	Newfoundland and Labrador	49.0156	-58.1678	1537.0	23.6	America/St_Johns	4	A0L	1124416255	"[""MCIVER'S""]"	['840M001']
Springbrook	Springbrook	AB	Alberta	52.1796	-113.885	1534.0	291.6	America/Edmonton	3	T4S	1124001537	['RED DEER A', 'RED DEER REGIONAL A', 'RED DEER REGIONAL A']	['3025480', '3025481', '3025484']
Saint-Paulin	Saint-Paulin	QC	Quebec	46.4167	-73.0333	1534.0	16.0	America/Toronto	4	J0K	1124571978	['ST PAULIN']	['7017640']
Glenelg	Glenelg	NB	New Brunswick	46.9455	-65.2893	1532.0	3.0	America/Moncton	4	E1N	1124001212	[]	[]
Saint David	Saint David	NB	New Brunswick	45.2918	-67.1983	1529.0	8.0	America/Moncton	4	E5A E3L	1124001550	['TOWER HILL CDA']	['8105500']
Saint-Albert	Saint-Albert	QC	Quebec	46.0	-72.0833	1526.0	21.8	America/Toronto	4	J0A	1124484773	[]	[]
Matagami	Matagami	QC	Quebec	49.75	-77.6333	1526.0	22.8	America/Toronto	3	J0Y	1124686252	['MATAGAMI']	['7094638']
Grindrod	Grindrod	BC	British Columbia	50.63	-119.1314	1526.0	35.3	America/Vancouver	4	V0E V1E	1124245869	[]	[]
Springfield	Springfield	NB	New Brunswick	45.7005	-65.8079	1525.0	6.1	America/Moncton	4	E5T E5P	1124760693	[]	[]
Amherst	Amherst	QC	Quebec	46.05	-74.7667	1524.0	6.6	America/Toronto	3	J0T	1124000118	[]	[]
Carlyle	Carlyle	SK	Saskatchewan	49.6333	-102.2667	1519.0	451.1	America/Regina	3	S0C	1124830228	['CARLYLE']	['4011160']
Notre-Dame-du-Laus	Notre-Dame-du-Laus	QC	Quebec	46.0833	-75.6167	1518.0	1.8	America/Toronto	3	J0X	1124131832	['NOTRE DAME DU LAUS']	['7035680']
Langham	Langham	SK	Saskatchewan	52.3667	-106.9667	1518.0	355.1	America/Regina	3	S0K	1124101937	['LANGHAM 2W']	['405DJDN']
St. George	St. George	NB	New Brunswick	45.1333	-66.8167	1517.0	93.8	America/Moncton	3	E5C	1124740743	['PENNFIELD', 'ST GEORGE', 'ST GEORGE P AND P CO']	['8103845', '8104700', '8104705']
Wembley	Wembley	AB	Alberta	55.1572	-119.1392	1516.0	318.9	America/Edmonton	3	T0H	1124957462	[]	[]
Macdonald, Meredith and Aberdeen Additional	Macdonald, Meredith and Aberdeen Additional	ON	Ontario	46.4833	-84.0667	1513.0	9.3	America/Toronto	3	P0S	1124001485	['BAR RIVER']	['6050NNP']
Pinawa	Pinawa	MB	Manitoba	50.1707	-95.9547	1512.0	11.7	America/Winnipeg	4	R0E	1124622420	['PINAWA', 'SEVEN SISTERS FALLS', 'PINAWA CANWARN']	['5032160', '5032640', '5032161']
Windermere	Windermere	BC	British Columbia	50.4856	-115.9948	1511.0	144.7	America/Edmonton	4	V0A V0B	1124519589	['WINDERMERE', 'INVERMERE', 'INVERMERE 2', 'WINDERMERE 2']	['115H9NP', '1153655', '1153656', '115HR57']
Saint-Tite-des-Caps	Saint-Tite-des-Caps	QC	Quebec	47.1333	-70.7667	1506.0	11.7	America/Toronto	3	G0A	1124367873	['ST FEREOL', 'ST TITE DES CAPS', 'CAP-TOURMENTE']	['7047250', '7047762', '7041JG6']
Hudson Bay	Hudson Bay	SK	Saskatchewan	52.851	-102.392	1504.0	86.7	America/Regina	3	S0E	1124151446	['HUDSON BAY', 'HUDSON BAY A', 'HUDSON BAY', 'HUDSON BAY(AUT)']	['4083320', '4083321', '4083322', '4083324']
Brudenell, Lyndoch and Raglan	Brudenell, Lyndoch and Raglan	ON	Ontario	45.3167	-77.4	1503.0	2.1	America/Toronto	3	K0J	1124001367	[]	[]
Gold River	Gold River	BC	British Columbia	49.7769	-126.0514	1500.0	15.0	America/Vancouver	3	V0P	1124000663	['GOLD RIVER TOWNSITE']	['1033232']
Saint-Casimir	Saint-Casimir	QC	Quebec	46.65	-72.1333	1500.0	22.5	America/Toronto	3	G0A	1124445682	[]	[]
Dunsmuir	Dunsmuir	BC	British Columbia	49.3696	-124.5772	1497.0	70.2	America/Vancouver	4	V9K	1124000426	['LITTLE QUALICUM HATCHERY', 'LITTLE QUALICUM R ESTY', 'LITTLE QUALICUM RIVER GANSKE ROAD', 'QUALICUM R FISH RESEARCH']	['1024638', '1024639', '1024642', '1026565']
Frenchman Butte	Frenchman Butte	SK	Saskatchewan	53.6052	-109.4298	1494.0	0.8	America/Swift_Current	4	S0M	1124729147	[]	[]
Gordon	Gordon	NB	New Brunswick	46.8363	-67.1913	1493.0	1.0	America/Moncton	4	E7G	1124001029	[]	[]
Saint-Malachie	Saint-Malachie	QC	Quebec	46.5333	-70.7667	1489.0	14.8	America/Toronto	3	G0R	1124048620	['ST MALACHIE']	['7057518']
Southampton	Southampton	NB	New Brunswick	46.0789	-67.3124	1484.0	3.3	America/Moncton	4	E6E E6G	1124711539	[]	[]
Salluit	Salluit	QC	Quebec	62.2013	-75.6337	1483.0	101.1	America/Toronto	4	J0M	1124962070	['SUGLUK', 'SALLUIT', 'SALLUIT A']	['711Q2H7', '7117800', '7117802']
Pangnirtung	Pangnirtung	NU	Nunavut	66.1436	-65.6829	1481.0	190.6	America/Iqaluit	4	X0A	1124731886	['PANGNIRTUNG 1925 CLIMATE', 'PANGNIRTUNG A', 'PANGNIRTUNG', 'PANGNIRTUNG AWOS', 'PANGNIRTUNG A', 'PANGNIRTUNG A']	['2403050', '2403053', '2403049', '2403052', '2403051', '2403054']
Saint-Louis-de-Gonzague	Saint-Louis-de-Gonzague	QC	Quebec	45.2	-73.98	1481.0	18.6	America/Toronto	3	J0S	1124000598	[]	[]
Moosonee	Moosonee	ON	Ontario	51.2722	-80.6431	1481.0	2.7	America/Toronto	3	P0L	1124592907	['MOOSONEE UA', 'MOOSONEE A', 'MOOSONEE AWOS', 'MOOSONEE RCS', 'MOOSONEE', 'MOOSONEE RCS']	['6075425', '6075428', '6075431', '6075435', '6075420', '6075429']
Englehart	Englehart	ON	Ontario	47.8167	-79.8667	1479.0	489.7	America/Toronto	3	P0J	1124297839	['ENGLEHART', 'HEASLIP']	['6072325', '6073420']
Saint-Urbain	Saint-Urbain	QC	Quebec	47.55	-70.5333	1474.0	4.4	America/Toronto	4	G0A	1124108877	['ST URBAIN']	['7047770']
Tring-Jonction	Tring-Jonction	QC	Quebec	46.2667	-70.9833	1473.0	57.5	America/Toronto	4	G0N	1124821925	[]	[]
Wilton No. 472	Wilton No. 472	SK	Saskatchewan	53.124	-109.7885	1473.0	1.4	America/Edmonton	4	S0M S9V	1124001208	[]	[]
Denmark	Denmark	NB	New Brunswick	47.1155	-67.4771	1471.0	2.0	America/Moncton	4	E7H E7G	1124001349	[]	[]
Saint-Joachim	Saint-Joachim	QC	Quebec	47.05	-70.85	1471.0	34.5	America/Toronto	3	G0A	1124056373	"['CAP TOURMENTE', 'MONT STE ANNE', 'STE ANNE DE BEAUPRE', 'ST JOACHIM', ""ILE D'ORLEANS"", 'CAP-TOURMENTE', 'MONT STE-ANNE']"	['7041177', '7045325', '7046837', '7047415', '70132G9', '7041JG6', '7045326']
Torch River No. 488	Torch River No. 488	SK	Saskatchewan	53.5445	-104.4619	1471.0	0.3	America/Regina	4	S0J	1124001716	['CHOICELAND']	['4071560']
Saint-Théodore-d'Acton	Saint-Theodore-d'Acton	QC	Quebec	45.6833	-72.5833	1471.0	17.7	America/Toronto	4	J0H	1124207486	['ACTON VALE', 'ST NAZAIRE']	['7020055', '7027588']
L’ Îsle-Verte	L' Isle-Verte	QC	Quebec	48.0167	-69.3333	1469.0	12.5	America/Toronto	3	G0L	1124320524	[]	[]
Palmarolle	Palmarolle	QC	Quebec	48.6667	-79.2	1465.0	12.5	America/Toronto	3	J0Z	1124693739	['PALMAROLLE']	['7095785']
Bon Accord	Bon Accord	AB	Alberta	53.8328	-113.4189	1461.0	366.4	America/Edmonton	3	T0A	1124764880	[]	[]
Sussex Corner	Sussex Corner	NB	New Brunswick	45.7122	-65.4719	1461.0	156.4	America/Moncton	4	E4E	1124001821	['SUSSEX', 'SUSSEX 2', 'SUSSEX FOUR CORNERS']	['8105200', '8105202', '8105210']
Saint-Odilon-de-Cranbourne	Saint-Odilon-de-Cranbourne	QC	Quebec	46.3667	-70.6833	1459.0	11.2	America/Toronto	4	G0S	1124001239	['CRANBOURNE', 'ST ODILON']	['7021952', '7027593']
Pipestone	Pipestone	MB	Manitoba	49.6653	-101.1444	1458.0	1.3	America/Winnipeg	3	R0M	1124293936	[]	[]
La Doré	La Dore	QC	Quebec	48.72	-72.65	1453.0	5.0	America/Toronto	3	G8J	1124387334	['LA DORE']	['706CP09']
Lac-au-Saumon	Lac-au-Saumon	QC	Quebec	48.4167	-67.35	1453.0	17.7	America/Toronto	3	G0J	1124759496	['AMQUI']	['7050145']
Wotton	Wotton	QC	Quebec	45.7333	-71.8	1453.0	10.1	America/Toronto	4	J0A	1124174332	[]	[]
Prairie Lakes	Prairie Lakes	MB	Manitoba	49.4034	-99.6298	1453.0	1.4	America/Winnipeg	4	R0K	1124001186	['NINETTE COLE', 'NINETTE 1 NW', 'NINETTE']	['50220D0', '50220M0', '5022040']
Elk Point	Elk Point	AB	Alberta	53.8967	-110.8972	1452.0	295.5	America/Edmonton	3	T0A	1124622637	[]	[]
St. François Xavier	St. Francois Xavier	MB	Manitoba	49.9903	-97.6722	1449.0	7.1	America/Winnipeg	3	R4L	1124001915	['WHITE HORSE PLAINS', 'PIGEON LAKE']	['502LA48', '5022100']
Shellbrook	Shellbrook	SK	Saskatchewan	53.2167	-106.4	1444.0	390.3	America/Regina	3	S0J	1124817725	[]	[]
Wemindji	Wemindji	QC	Quebec	53.044	-78.7384	1444.0	3.7	America/Toronto	4	J0M	1124079157	['NOUVEAU COMPTOIR', 'WEMINDJI A', 'WEMINDJI A', 'WEMINDJI A']	['7095700', '7098904', '7098905', '7098908']
Cape Dorset	Cape Dorset	NU	Nunavut	64.2237	-76.5405	1441.0	147.9	America/Iqaluit	4	X0A	1124646146	['CAPE DORSET A', 'KINNGAIT', 'CAPE DORSET AWOS', 'KINNGAIT AIRPORT']	['2400635', '2400636', '2400634', '2400637']
Strong	Strong	ON	Ontario	45.75	-79.4	1439.0	9.0	America/Toronto	3	P0A	1124000578	['UPLANDS']	['6119064']
Nobleford	Nobleford	AB	Alberta	49.8822	-113.0531	1438.0	848.6	America/Edmonton	3	T0L	1124281605	['NOBLEFORD', 'NOBLEFORD EXP ST']	['3034818', '3034820']
Lappe	Lappe	ON	Ontario	48.5693	-89.3573	1434.0	9.8	America/Toronto	4	P7G	1124000934	['KAMINISTIKWIA', 'TROUT LAKE']	['6043949', '6048951']
Pointe-aux-Outardes	Pointe-aux-Outardes	QC	Quebec	49.05	-68.4333	1434.0	19.1	America/Toronto	3	G0H	1124001253	[]	[]
Rivière-Héva	Riviere-Heva	QC	Quebec	48.2333	-78.2167	1433.0	3.4	America/Toronto	4	J0Y	1124000406	['RIVIERE HEVA']	['7096621']
Scott	Scott	QC	Quebec	46.507872396847	-71.0665628160423	1433.0	364.7	America/Toronto	3	G0S	1124001254	['SCOTT']	['7027840']
Godmanchester	Godmanchester	QC	Quebec	45.08	-74.25	1417.0	10.2	America/Toronto	3	J0S	1124000511	['HUNTINGDON', 'HUNTINGDON TEAFIELD', 'ST-ANICET 1']	['7023240', '7023256', '702FQLF']
Macklin	Macklin	SK	Saskatchewan	52.33	-109.94	1415.0	450.7	America/Swift_Current	3	S0L	1124573046	['MACKLIN', 'MACKLIN']	['4044800', '4044850']
Armour	Armour	ON	Ontario	45.6289	-79.3436	1414.0	8.6	America/Toronto	3	P0A	1124000589	"['KATRINE', ""BURK'S FALLS""]"	['6114005', '6111050']
Saint-Simon	Saint-Simon	QC	Quebec	45.719	-72.8463	1413.0	20.5	America/Toronto	4	J0H	1124669265	[]	[]
Tingwick	Tingwick	QC	Quebec	45.8873	-71.9244	1410.0	8.3	America/Toronto	4	J0A	1124969542	['KINGSEY']	['7023460']
Saint-Aubert	Saint-Aubert	QC	Quebec	47.1833	-70.2167	1409.0	14.0	America/Toronto	3	G0R	1124439130	['ST DAMASE DES AULNAIES']	['7057090']
Saint-Mathieu-du-Parc	Saint-Mathieu-du-Parc	QC	Quebec	46.5667	-72.9167	1407.0	6.3	America/Toronto	4	G0X	1124001318	['ST MATHIEU']	['7017555']
Saint-Ubalde	Saint-Ubalde	QC	Quebec	46.75	-72.2667	1403.0	10.0	America/Toronto	3	G0A	1124614507	[]	[]
Creighton	Creighton	SK	Saskatchewan	54.7561	-101.8973	1402.0	97.4	America/Winnipeg	3	S0P	1124000828	[]	[]
Faraday	Faraday	ON	Ontario	45.0	-77.9167	1401.0	6.4	America/Toronto	3	K0L	1124001991	['BANCROFT', 'BANCROFT OMNR']	['6160465', '6160473']
Berthier-sur-Mer	Berthier-sur-Mer	QC	Quebec	46.9167	-70.7333	1398.0	52.2	America/Toronto	3	G0R	1124625020	[]	[]
Bayfield	Bayfield	ON	Ontario	43.5615	-81.6983	1394.0	448.7	America/Toronto	3	N0M	1124665510	[]	[]
Frampton	Frampton	QC	Quebec	46.4667	-70.8	1393.0	9.2	America/Toronto	3	G0R	1124063273	['FRAMPTON']	['7022553']
Barrière	Barriere	BC	British Columbia	51.1803	-120.1261	1391.0	251.4	America/Vancouver	3	V0E	1124124556	['BARRIERE', 'BARRIERE NORTH']	['1160670', '1160673']
Chute-aux-Outardes	Chute-aux-Outardes	QC	Quebec	49.1167	-68.4	1391.0	185.3	America/Toronto	4	G0H	1124968977	['CHUTE AUX OUTARDES', 'LES BUISSONS']	['7041530', '7044288']
Lions Bay	Lions Bay	BC	British Columbia	49.4581	-123.2369	1390.0	549.0	America/Vancouver	3	V0N	1124001126	['ANVIL ISLAND', 'BOWEN ISLAND CATES BAY', 'CAPILANO INTAKE', 'LIONS BAY 2', 'CYPRESS BOWL', 'CYPRESS BOWL UPPER', 'LIONS BAY', 'HOWE SOUND - PAM ROCKS', 'HOWE SOUND STRACHAN CRK', 'CYPRESS BOWL 1425', 'CYPRESS BOWL NORTH', 'CYPRESS BOWL GRANDSTAND']	['1040445', '1040911', '1041380', '110D634', '1102253', '1102254', '1104634', '10459NN', '110361F', '1102252', '1102255', '1102257']
New Carlisle	New Carlisle	QC	Quebec	48.0167	-65.3333	1388.0	20.5	America/Toronto	3	G0C	1124193848	['NEW CARLISLE', 'NEW CARLISLE 1']	['7055420', '7055422']
Laird No. 404	Laird No. 404	SK	Saskatchewan	52.5696	-106.7312	1387.0	1.9	America/Regina	4	S0K	1124001811	[]	[]
Saint-Majorique-de-Grantham	Saint-Majorique-de-Grantham	QC	Quebec	45.9333	-72.5833	1384.0	24.1	America/Toronto	4	J2B	1124000808	[]	[]
Petitcodiac	Petitcodiac	NB	New Brunswick	45.9333	-65.1667	1383.0	80.4	America/Moncton	3	E4Z	1124122911	['PETITCODIAC']	['8103900']
Canwood No. 494	Canwood No. 494	SK	Saskatchewan	53.4574	-106.7768	1381.0	0.7	America/Swift_Current	4	S0J	1124001486	[]	[]
Wentworth-Nord	Wentworth-Nord	QC	Quebec	45.85	-74.45	1381.0	8.8	America/Toronto	3	J0T	1124001955	[]	[]
Bas Caraquet	Bas Caraquet	NB	New Brunswick	47.8	-64.8333	1380.0	44.5	America/Moncton	4	E1W	1124124817	['BAS CARAQUET', 'HAUT SHIPPAGAN', 'BAS CARAQUET']	['8100468', '8102206', '8100467']
Two Hills	Two Hills	AB	Alberta	53.715	-111.7461	1379.0	400.0	America/Edmonton	3	T0B	1124512958	['TWO HILLS']	['3016648']
Sainte-Ursule	Sainte-Ursule	QC	Quebec	46.2833	-73.0333	1375.0	20.2	America/Toronto	4	J0K	1124000577	['LOUISEVILLE', 'MASKINONGE', 'ST JUSTIN']	['7014332', '7014630', '7017435']
Dawson	Dawson	YT	Yukon	64.0464	-139.3893	1375.0	42.4	America/Dawson	4	Y0B	1124075766	['DAWSON', 'DAWSON', 'DAWSON TOWER', 'SUNNYDALE']	['2100398', '2100400', '2100405', '2101062']
Nantes	Nantes	QC	Quebec	45.6333	-71.0333	1374.0	11.4	America/Toronto	3	G6B G0Y	1124802333	['MILAN']	['7024920']
Lac-aux-Sables	Lac-aux-Sables	QC	Quebec	46.8667	-72.4	1373.0	5.1	America/Toronto	3	G0X	1124691735	['LAC AUX SABLES', 'HERVEY JONCTION']	['701LEEH', '7013102']
Stewiacke	Stewiacke	NS	Nova Scotia	45.1422	-63.3483	1373.0	77.9	America/Halifax	3	B0N	1124573534	['STEWIACKE']	['8205490']
Vaudreuil-sur-le-Lac	Vaudreuil-sur-le-Lac	QC	Quebec	45.4	-74.0333	1361.0	983.0	America/Toronto	3	J7V	1124001806	['VAUDREUIL']	['7018697']
Grahamdale	Grahamdale	MB	Manitoba	51.42	-98.3733	1359.0	0.6	America/Winnipeg	3	R0C	1124001918	[]	[]
